BuchungsDatum,ArtikelNr,Quantity,Postenart,Source No_
2024-11-18,item x,-0.3,Verbrauch,part x
2024-11-15,item x,-0.75,Verbrauch,part x
2024-11-15,item x,-3.76,Verbrauch,part x
2024-11-15,item x,-0.61,Verbrauch,part x
2024-11-15,item x,-2.35,Verbrauch,part x
2024-11-15,item x,-2.4,Verbrauch,part x
2024-11-15,item x,-2.76,Verbrauch,part x
2024-11-15,item x,-2.59,Verbrauch,part x
2024-11-15,item x,-3.64,Verbrauch,part x
2024-11-15,item x,-1.63,Verbrauch,part x
2024-11-15,item x,-1.8,Verbrauch,part x
2024-11-15,item x,-0.49,Verbrauch,part x
2024-11-15,item x,-0.5,Verbrauch,part x
2024-11-18,item x,-0.16,Verbrauch,part x
2024-11-18,item x,-3.42,Verbrauch,part x
2024-11-19,item x,-1.87,Verbrauch,part x
2024-11-19,item x,-1.56,Verbrauch,part x
2024-11-19,item x,-0.23,Verbrauch,part x
2024-11-19,item x,-2.66,Verbrauch,part x
2024-11-19,item x,-1.15,Verbrauch,part x
2024-11-19,item x,-0.33,Verbrauch,part x
2024-11-21,item x,-0.73,Verbrauch,part x
2024-11-21,item x,-1.19,Verbrauch,part x
2024-11-21,item x,-0.73,Verbrauch,part x
2024-11-21,item x,-5.12,Verbrauch,part x
2024-11-21,item x,-3.37,Verbrauch,part x
2024-11-21,item x,-3.48,Verbrauch,part x
2024-11-21,item x,-2.37,Verbrauch,part x
2024-11-21,item x,-6.05,Verbrauch,part x
2024-11-21,item x,-1.59,Verbrauch,part x
2024-11-22,item x,-3.2,Verbrauch,part x
2024-11-22,item x,-1.9,Verbrauch,part x
2024-11-22,item x,-2.92,Verbrauch,part x
2024-11-22,item x,-0.65,Verbrauch,part x
2024-11-22,item x,-1.98,Verbrauch,part x
2024-11-22,item x,-2.26,Verbrauch,part x
2024-11-22,item x,-1.84,Verbrauch,part x
2024-11-22,item x,-2.87,Verbrauch,part x
2024-11-22,item x,-2.82,Verbrauch,part x
2024-11-22,item x,-2.81,Verbrauch,part x
2024-11-25,item x,-7.5,Verbrauch,part x
2024-11-25,item x,-1.77,Verbrauch,part x
2024-11-25,item x,-1.57,Verbrauch,part x
2024-11-25,item x,-1.75,Verbrauch,part x
2024-11-26,item x,-1.91,Verbrauch,part x
2024-11-26,item x,-1.5,Verbrauch,part x
2024-11-26,item x,-1.73,Verbrauch,part x
2024-11-26,item x,-1.51,Verbrauch,part x
2024-11-26,item x,-1.46,Verbrauch,part x
2024-11-26,item x,-2.91,Verbrauch,part x
2024-11-26,item x,-2.61,Verbrauch,part x
2024-11-26,item x,-2.31,Verbrauch,part x
2024-11-26,item x,-0.87,Verbrauch,part x
2024-11-26,item x,-1.36,Verbrauch,part x
2024-11-27,item x,-0.9,Verbrauch,part x
2024-11-27,item x,-1.38,Verbrauch,part x
2024-11-27,item x,-0.22,Verbrauch,part x
2024-11-28,item x,-0.83,Verbrauch,part x
2024-11-28,item x,-1.65,Verbrauch,part x
2024-11-28,item x,-1.34,Verbrauch,part x
2024-11-28,item x,-4.59,Verbrauch,part x
2024-11-28,item x,-1.9,Verbrauch,part x
2024-11-28,item x,-0.59,Verbrauch,part x
2024-11-29,item x,-1.08,Verbrauch,part x
2024-11-29,item x,-1.77,Verbrauch,part x
2024-11-29,item x,-1.49,Verbrauch,part x
2024-11-29,item x,-0.9,Verbrauch,part x
2024-11-29,item x,-3.68,Verbrauch,part x
2024-11-29,item x,-3.33,Verbrauch,part x
2024-11-29,item x,-3.14,Verbrauch,part x
2024-11-29,item x,-0.24,Verbrauch,part x
2024-11-29,item x,-3.43,Verbrauch,part x
2024-11-29,item x,-3.2,Verbrauch,part x
2024-11-29,item x,-0.85,Verbrauch,part x
2024-12-02,item x,-2.45,Verbrauch,part x
2024-12-02,item x,-1.61,Verbrauch,product x
2024-12-02,item x,-0.77,Verbrauch,product x
2024-12-02,item x,-3.68,Verbrauch,part x
2024-12-02,item x,-1.57,Verbrauch,part x
2024-12-02,item x,-1.99,Verbrauch,product x
2024-12-02,item x,-0.74,Verbrauch,part x
2024-12-02,item x,-2.81,Verbrauch,part x
2024-12-02,item x,-2.05,Verbrauch,part x
2024-12-02,item x,-9.07,Verbrauch,part x
2024-12-02,item x,-5.42,Verbrauch,part x
2024-12-02,item x,-1.26,Verbrauch,part x
2024-12-02,item x,-1.89,Verbrauch,part x
2024-12-02,item x,-1.24,Verbrauch,part x
2024-12-02,item x,-3.61,Verbrauch,part x
2024-12-02,item x,-3.36,Verbrauch,part x
2024-12-02,item x,-3.37,Verbrauch,part x
2024-12-02,item x,-2.74,Verbrauch,part x
2024-12-02,item x,-2.05,Verbrauch,part x
2024-12-02,item x,-3.07,Verbrauch,part x
2024-12-02,item x,-3.68,Verbrauch,part x
2024-12-02,item x,-3.22,Verbrauch,part x
2024-12-03,item x,-1.0,Verbrauch,part x
2024-12-03,item x,-3.3,Verbrauch,part x
2024-12-03,item x,-3.72,Verbrauch,part x
2024-12-02,item x,-0.76,Verbrauch,part x
2024-12-03,item x,-1.04,Verbrauch,part x
2024-12-03,item x,-0.71,Verbrauch,part x
2024-12-03,item x,-1.98,Verbrauch,part x
2024-12-03,item x,-1.5,Verbrauch,part x
2024-12-03,item x,-3.02,Verbrauch,part x
2024-12-04,item x,-3.27,Verbrauch,part x
2024-12-04,item x,-3.16,Verbrauch,part x
2024-12-05,item x,-1.46,Verbrauch,part x
2024-12-05,item x,-1.91,Verbrauch,part x
2024-12-05,item x,-2.33,Verbrauch,part x
2024-12-05,item x,-0.93,Verbrauch,part x
2024-12-05,item x,-0.44,Verbrauch,part x
2024-12-06,item x,-0.18,Verbrauch,part x
2024-12-06,item x,-0.37,Verbrauch,part x
2024-12-06,item x,-2.88,Verbrauch,product x
2024-12-06,item x,-1.43,Verbrauch,part x
2024-12-06,item x,-0.32,Verbrauch,part x
2024-12-06,item x,-0.84,Verbrauch,part x
2024-12-06,item x,-1.43,Verbrauch,part x
2024-12-06,item x,-0.43,Verbrauch,part x
2024-12-06,item x,-0.42,Verbrauch,part x
2024-12-06,item x,-1.27,Verbrauch,part x
2024-12-06,item x,-0.47,Verbrauch,part x
2024-12-06,item x,-1.94,Verbrauch,part x
2024-12-09,item x,-3.17,Verbrauch,part x
2024-12-09,item x,-1.07,Verbrauch,part x
2024-12-09,item x,-2.95,Verbrauch,product x
2024-12-09,item x,-2.74,Verbrauch,product x
2024-12-09,item x,-0.6,Verbrauch,part x
2024-12-09,item x,-2.38,Verbrauch,part x
2024-12-09,item x,-6.36,Verbrauch,part x
2024-12-09,item x,-6.2,Verbrauch,part x
2024-12-10,item x,-1.89,Verbrauch,part x
2024-12-10,item x,-2.34,Verbrauch,part x
2024-12-10,item x,-2.61,Verbrauch,part x
2024-12-10,item x,-2.37,Verbrauch,part x
2024-12-10,item x,-1.93,Verbrauch,part x
2024-12-10,item x,-2.13,Verbrauch,part x
2024-12-10,item x,-1.03,Verbrauch,part x
2024-12-10,item x,-1.9,Verbrauch,part x
2024-12-11,item x,-2.02,Verbrauch,part x
2024-12-11,item x,-1.5,Verbrauch,part x
2024-12-11,item x,-2.01,Verbrauch,part x
2024-12-11,item x,-3.13,Verbrauch,part x
2024-12-11,item x,-1.01,Verbrauch,part x
2024-12-11,item x,-0.48,Verbrauch,part x
2024-12-11,item x,-6.63,Verbrauch,part x
2024-12-12,item x,-0.77,Verbrauch,part x
2024-12-12,item x,-2.5,Verbrauch,part x
2024-12-12,item x,-0.54,Verbrauch,part x
2024-12-12,item x,-7.16,Verbrauch,part x
2024-12-12,item x,-7.28,Verbrauch,part x
2024-12-12,item x,-0.25,Verbrauch,product x
2020-06-25,item y,359.59,Zugang,part x
2020-06-25,item y,39.28,Zugang,part x
2020-06-25,item y,198.18,Zugang,part x
2020-06-25,item y,85.04,Zugang,part x
2020-06-25,item y,143.1,Zugang,part x
2020-07-09,item y,-0.28,Verbrauch,part x
2020-07-15,item y,-1.67,Verbrauch,part x
2020-07-15,item y,-0.17,Verbrauch,part x
2020-07-16,item y,-0.35,Verbrauch,part x
2020-07-16,item y,-4.49,Verbrauch,part x
2020-07-20,item y,-1.87,Verbrauch,part x
2020-07-20,item y,-1.06,Verbrauch,part x
2020-07-20,item y,-3.52,Verbrauch,part x
2020-07-20,item y,-1.49,Verbrauch,part x
2020-07-22,item y,-1.78,Verbrauch,part x
2020-07-23,item y,-1.6,Verbrauch,part x
2020-07-23,item y,-1.6,Verbrauch,part x
2020-07-22,item y,-1.32,Verbrauch,part x
2020-07-24,item y,-0.39,Verbrauch,part x
2020-07-24,item y,-1.45,Verbrauch,part x
2020-07-24,item y,-0.14,Verbrauch,part x
2020-07-24,item y,-1.34,Verbrauch,part x
2020-07-24,item y,-1.26,Verbrauch,part x
2020-07-24,item y,-1.16,Verbrauch,part x
2020-07-24,item y,-0.74,Verbrauch,part x
2020-07-24,item y,-1.61,Verbrauch,part x
2020-07-27,item y,-1.51,Verbrauch,part x
2020-07-28,item y,-1.1,Verbrauch,part x
2020-07-28,item y,-0.69,Verbrauch,part x
2020-07-27,item y,-0.69,Verbrauch,part x
2020-07-28,item y,-6.19,Verbrauch,part x
2020-07-29,item y,-4.41,Verbrauch,part x
2020-07-30,item y,-1.1,Verbrauch,part x
2020-07-30,item y,-1.87,Verbrauch,part x
2020-07-30,item y,-0.64,Verbrauch,part x
2020-07-30,item y,-0.32,Verbrauch,part x
2020-07-30,item y,-0.92,Verbrauch,part x
2020-07-31,item y,-0.39,Verbrauch,part x
2020-07-30,item y,-1.45,Verbrauch,part x
2020-07-30,item y,-0.9,Verbrauch,part x
2020-07-31,item y,-0.64,Verbrauch,part x
2020-07-31,item y,-1.04,Verbrauch,part x
2020-08-04,item y,-0.61,Verbrauch,part x
2020-08-04,item y,-1.44,Verbrauch,part x
2020-08-04,item y,-0.19,Verbrauch,part x
2020-08-04,item y,-0.27,Verbrauch,part x
2020-08-04,item y,-0.11,Verbrauch,part x
2020-08-04,item y,-1.17,Verbrauch,part x
2020-08-04,item y,-0.24,Verbrauch,part x
2020-08-05,item y,-0.87,Verbrauch,part x
2020-08-05,item y,-1.63,Verbrauch,part x
2020-08-05,item y,-0.49,Verbrauch,part x
2020-08-04,item y,-1.62,Verbrauch,part x
2020-08-06,item y,-1.39,Verbrauch,part x
2020-08-07,item y,-0.37,Verbrauch,part x
2020-08-07,item y,-1.12,Verbrauch,part x
2020-08-07,item y,-0.78,Abgang,part x
2020-08-07,item y,-0.72,Abgang,part x
2020-08-07,item y,-0.15,Verbrauch,part x
2020-08-07,item y,-1.28,Verbrauch,part x
2020-08-06,item y,-1.25,Verbrauch,part x
2020-08-10,item y,-5.57,Verbrauch,product x
2020-08-11,item y,-1.76,Verbrauch,part x
2020-08-11,item y,-1.35,Verbrauch,part x
2020-08-12,item y,-0.65,Verbrauch,part x
2020-08-07,item y,-0.36,Verbrauch,part x
2020-08-07,item y,-1.49,Verbrauch,part x
2020-08-11,item y,-0.17,Verbrauch,part x
2020-08-11,item y,-0.51,Verbrauch,part x
2020-08-12,item y,-10.56,Verbrauch,part x
2020-08-12,item y,-1.35,Verbrauch,part x
2020-08-13,item y,-1.39,Verbrauch,part x
2020-08-13,item y,-0.76,Verbrauch,part x
2020-08-13,item y,-0.88,Verbrauch,part x
2020-08-14,item y,-0.58,Verbrauch,part x
2020-08-14,item y,-0.97,Verbrauch,part x
2020-08-14,item y,-0.64,Verbrauch,part x
2020-08-14,item y,-0.29,Verbrauch,part x
2020-08-14,item y,-0.69,Verbrauch,part x
2020-08-17,item y,-1.52,Verbrauch,part x
2020-08-17,item y,-0.57,Verbrauch,part x
2020-08-17,item y,-0.34,Verbrauch,part x
2020-08-17,item y,-1.8,Verbrauch,part x
2020-08-17,item y,-1.05,Verbrauch,part x
2020-08-17,item y,-0.79,Verbrauch,part x
2020-08-17,item y,-2.53,Verbrauch,part x
2020-08-17,item y,-0.5,Verbrauch,part x
2020-08-17,item y,-0.2,Verbrauch,part x
2020-08-19,item y,-1.89,Verbrauch,part x
2020-08-21,item y,-1.3,Verbrauch,part x
2020-08-21,item y,-0.53,Verbrauch,part x
2020-08-21,item y,-0.7,Verbrauch,part x
2020-08-24,item y,-0.15,Verbrauch,part x
2020-08-24,item y,-0.69,Verbrauch,part x
2020-08-21,item y,-0.71,Verbrauch,part x
2020-08-25,item y,-1.84,Verbrauch,part x
2020-08-26,item y,-0.24,Verbrauch,part x
2020-08-26,item y,-0.57,Verbrauch,part x
2020-08-26,item y,-0.18,Verbrauch,part x
2020-08-27,item y,-1.26,Verbrauch,part x
2020-08-27,item y,-0.1,Verbrauch,part x
2020-08-27,item y,-1.8,Verbrauch,part x
2020-08-27,item y,-1.8,Verbrauch,part x
2020-08-27,item y,-0.81,Verbrauch,part x
2020-08-27,item y,-3.59,Verbrauch,part x
2020-08-27,item y,-1.86,Verbrauch,part x
2020-08-27,item y,-0.33,Verbrauch,product x
2020-08-27,item y,-6.54,Verbrauch,part x
2020-08-28,item y,-1.48,Verbrauch,part x
2020-08-28,item y,-0.74,Verbrauch,part x
2020-08-31,item y,-1.57,Verbrauch,part x
2020-08-31,item y,-0.8,Verbrauch,part x
2020-09-01,item y,-1.2,Verbrauch,part x
2020-09-01,item y,-1.08,Verbrauch,product x
2020-09-03,item y,-1.01,Verbrauch,part x
2020-09-04,item y,-1.12,Verbrauch,part x
2020-09-04,item y,-2.4,Verbrauch,part x
2020-09-04,item y,-1.38,Verbrauch,part x
2020-09-04,item y,-1.14,Verbrauch,part x
2020-09-04,item y,-1.58,Verbrauch,part x
2020-09-04,item y,-1.29,Verbrauch,part x
2020-09-04,item y,-1.74,Verbrauch,part x
2020-09-04,item y,-2.5,Verbrauch,part x
2020-09-07,item y,-6.07,Verbrauch,part x
2020-09-07,item y,-1.73,Verbrauch,part x
2020-07-31,item y,-0.61,Verbrauch,part x
2020-09-08,item y,-9.56,Verbrauch,part x
2020-09-08,item y,-5.39,Verbrauch,part x
2020-09-08,item y,-0.93,Verbrauch,part x
2020-09-08,item y,-0.83,Verbrauch,part x
2020-09-09,item y,-1.24,Verbrauch,part x
2020-09-11,item y,-0.53,Verbrauch,part x
2020-09-14,item y,-7.29,Verbrauch,part x
2020-09-15,item y,-0.77,Verbrauch,part x
2020-09-15,item y,-1.0,Verbrauch,part x
2020-09-15,item y,-0.94,Verbrauch,part x
2020-09-15,item y,-0.31,Verbrauch,part x
2020-09-15,item y,-1.86,Verbrauch,part x
2020-09-15,item y,-0.92,Verbrauch,part x
2020-09-15,item y,-0.6,Verbrauch,part x
2020-09-15,item y,-1.39,Verbrauch,part x
2020-09-15,item y,-0.58,Verbrauch,part x
2020-09-15,item y,-1.2,Verbrauch,part x
2020-09-15,item y,-0.64,Verbrauch,part x
2020-09-16,item y,-3.1,Verbrauch,product x
2020-09-15,item y,-0.74,Verbrauch,part x
2020-09-16,item y,-1.31,Verbrauch,part x
2020-09-16,item y,-0.95,Verbrauch,part x
2020-09-16,item y,-1.58,Verbrauch,part x
2020-09-16,item y,-1.76,Verbrauch,part x
2020-09-18,item y,-0.54,Verbrauch,part x
2020-09-21,item y,-0.23,Verbrauch,part x
2020-09-21,item y,-2.08,Verbrauch,part x
2020-09-22,item y,-0.13,Verbrauch,part x
2020-09-22,item y,-0.39,Verbrauch,part x
2020-09-22,item y,-1.16,Verbrauch,part x
2020-09-24,item y,-0.38,Verbrauch,part x
2020-09-24,item y,-1.63,Verbrauch,part x
2020-09-24,item y,-1.34,Verbrauch,part x
2020-09-22,item y,-0.59,Verbrauch,part x
2020-09-28,item y,-1.53,Verbrauch,part x
2020-09-28,item y,-1.29,Verbrauch,part x
2020-09-28,item y,-0.44,Verbrauch,part x
2020-09-29,item y,-0.52,Verbrauch,part x
2020-09-29,item y,-0.63,Verbrauch,part x
2020-09-30,item y,-1.69,Verbrauch,part x
2020-09-30,item y,-0.2,Verbrauch,part x
2020-09-30,item y,-5.66,Verbrauch,part x
2020-09-30,item y,-0.73,Verbrauch,part x
2020-09-30,item y,-1.67,Verbrauch,part x
2020-09-30,item y,-1.74,Verbrauch,part x
2020-10-01,item y,-0.15,Verbrauch,part x
2020-10-01,item y,-1.5,Verbrauch,part x
2020-10-01,item y,-2.2,Verbrauch,part x
2020-10-02,item y,-1.57,Verbrauch,part x
2020-10-02,item y,-0.12,Verbrauch,part x
2020-10-05,item y,-1.28,Verbrauch,part x
2020-10-05,item y,-0.62,Verbrauch,part x
2020-10-05,item y,-1.44,Verbrauch,part x
2020-10-05,item y,-0.21,Verbrauch,part x
2020-10-05,item y,-0.62,Verbrauch,part x
2020-10-07,item y,-1.65,Verbrauch,part x
2020-10-07,item y,-0.1,Verbrauch,part x
2020-10-08,item y,-1.32,Verbrauch,part x
2020-10-07,item y,-0.35,Verbrauch,part x
2020-10-07,item y,-1.46,Verbrauch,part x
2020-10-07,item y,-1.25,Verbrauch,part x
2020-10-07,item y,-1.08,Verbrauch,part x
2020-10-09,item y,-1.69,Verbrauch,part x
2020-10-12,item y,-0.14,Verbrauch,part x
2020-10-12,item y,-1.8,Verbrauch,part x
2020-10-12,item y,-1.63,Verbrauch,part x
2020-10-12,item y,-0.28,Verbrauch,part x
2020-10-12,item y,-1.06,Verbrauch,part x
2020-10-12,item y,-0.76,Verbrauch,part x
2020-10-12,item y,-1.48,Verbrauch,part x
2020-10-12,item y,-0.3,Verbrauch,part x
2020-10-12,item y,-0.43,Verbrauch,part x
2020-10-13,item y,-1.25,Verbrauch,part x
2020-10-13,item y,-1.4,Verbrauch,part x
2020-10-14,item y,-1.52,Verbrauch,part x
2020-10-14,item y,-0.67,Verbrauch,part x
2020-10-14,item y,-0.17,Verbrauch,part x
2020-10-14,item y,-0.81,Verbrauch,part x
2020-10-14,item y,-0.22,Verbrauch,part x
2020-10-15,item y,-10.5,Verbrauch,part x
2020-10-15,item y,-1.52,Verbrauch,part x
2020-10-15,item y,-0.75,Verbrauch,part x
2020-10-15,item y,-0.95,Verbrauch,part x
2020-10-15,item y,-1.67,Verbrauch,part x
2020-10-15,item y,-1.52,Verbrauch,part x
2020-10-15,item y,-1.77,Verbrauch,part x
2020-10-15,item y,-0.96,Verbrauch,part x
2020-10-15,item y,-1.66,Verbrauch,part x
2020-10-15,item y,-0.74,Verbrauch,part x
2020-10-15,item y,-0.74,Verbrauch,part x
2020-10-15,item y,-1.32,Verbrauch,part x
2020-10-15,item y,-1.81,Verbrauch,part x
2020-10-16,item y,-1.49,Verbrauch,part x
2020-10-16,item y,-0.78,Verbrauch,part x
2020-10-20,item y,-0.97,Verbrauch,part x
2020-10-20,item y,-1.71,Verbrauch,part x
2020-10-20,item y,-1.73,Verbrauch,part x
2020-10-21,item y,-0.58,Verbrauch,part x
2020-10-21,item y,-0.59,Verbrauch,part x
2020-10-21,item y,-1.87,Verbrauch,part x
2020-10-20,item y,-0.35,Verbrauch,part x
2020-10-22,item y,-0.12,Verbrauch,part x
2020-10-22,item y,-0.1,Verbrauch,part x
2020-10-22,item y,-1.58,Verbrauch,part x
2020-10-22,item y,-0.86,Verbrauch,part x
2020-10-22,item y,-0.14,Verbrauch,part x
2020-10-22,item y,-10.38,Verbrauch,part x
2020-10-23,item y,-1.76,Verbrauch,part x
2020-10-26,item y,-0.31,Verbrauch,part x
2020-10-26,item y,-0.45,Verbrauch,part x
2020-10-26,item y,-0.2,Verbrauch,part x
2020-10-26,item y,-1.35,Verbrauch,part x
2020-10-26,item y,-1.84,Verbrauch,part x
2020-10-26,item y,-22.11,Verbrauch,part x
2020-10-27,item y,-0.25,Verbrauch,part x
2020-10-27,item y,-1.3,Abgang,part x
2020-10-27,item y,-7.62,Abgang,part x
2020-10-26,item y,-1.22,Verbrauch,part x
2020-10-28,item y,-10.98,Verbrauch,part x
2020-10-28,item y,-1.5,Verbrauch,part x
2020-10-28,item y,-1.16,Verbrauch,part x
2020-10-28,item y,-6.07,Verbrauch,part x
2020-10-29,item y,-1.39,Verbrauch,product x
2020-10-29,item y,-1.17,Verbrauch,part x
2020-11-02,item y,-0.56,Verbrauch,part x
2020-11-02,item y,-0.71,Verbrauch,part x
2020-11-02,item y,-1.21,Verbrauch,part x
2020-11-03,item y,-1.59,Verbrauch,part x
2020-11-03,item y,-0.93,Verbrauch,part x
2020-11-04,item y,-1.21,Verbrauch,part x
2020-11-04,item y,-0.33,Verbrauch,part x
2020-11-05,item y,-6.79,Verbrauch,part x
2020-11-05,item y,-21.05,Verbrauch,part x
2020-11-05,item y,-7.08,Verbrauch,part x
2020-11-05,item y,-9.49,Verbrauch,part x
2020-11-05,item y,-0.99,Verbrauch,part x
2020-11-05,item y,-0.57,Verbrauch,part x
2020-11-06,item y,-0.34,Verbrauch,part x
2020-11-06,item y,-1.11,Verbrauch,part x
2020-11-09,item y,-1.24,Verbrauch,part x
2020-11-09,item y,-1.53,Verbrauch,part x
2020-11-09,item y,-0.73,Verbrauch,part x
2020-11-09,item y,-1.64,Verbrauch,part x
2020-11-10,item y,-1.11,Verbrauch,part x
2020-11-10,item y,-0.64,Verbrauch,part x
2020-11-10,item y,-0.49,Verbrauch,part x
2020-11-11,item y,-0.8,Verbrauch,part x
2020-11-11,item y,-1.32,Verbrauch,part x
2020-11-11,item y,-0.87,Verbrauch,part x
2020-11-11,item y,-0.8,Verbrauch,part x
2020-11-11,item y,-0.23,Verbrauch,part x
2020-11-11,item y,-0.2,Verbrauch,part x
2020-11-11,item y,-0.7,Verbrauch,part x
2020-11-11,item y,-1.87,Verbrauch,part x
2020-11-10,item y,-3.44,Abgang,part x
2020-11-12,item y,-0.27,Verbrauch,part x
2020-11-12,item y,-0.73,Verbrauch,part x
2020-11-12,item y,-0.47,Verbrauch,part x
2020-11-12,item y,-0.74,Verbrauch,part x
2020-11-12,item y,-0.44,Verbrauch,part x
2020-11-12,item y,-1.56,Verbrauch,part x
2020-11-12,item y,-7.64,Verbrauch,part x
2020-11-12,item y,-1.46,Verbrauch,part x
2020-11-12,item y,-1.11,Verbrauch,part x
2020-11-12,item y,-0.79,Verbrauch,part x
2020-11-12,item y,-0.86,Verbrauch,part x
2020-11-13,item y,-0.42,Verbrauch,part x
2020-11-16,item y,-1.67,Verbrauch,part x
2020-11-16,item y,-1.86,Verbrauch,part x
2020-11-16,item y,-1.49,Verbrauch,part x
2020-11-16,item y,-0.28,Verbrauch,part x
2020-11-16,item y,-0.82,Verbrauch,part x
2020-11-16,item y,-0.93,Verbrauch,part x
2020-11-16,item y,-1.19,Verbrauch,part x
2020-11-16,item y,-0.31,Verbrauch,part x
2020-11-16,item y,-1.67,Verbrauch,part x
2020-11-16,item y,-1.59,Verbrauch,part x
2020-11-16,item y,-0.74,Verbrauch,part x
2020-11-17,item y,-0.5,Verbrauch,part x
2020-11-17,item y,-0.24,Verbrauch,part x
2020-11-17,item y,-0.15,Verbrauch,part x
2020-11-17,item y,-1.08,Verbrauch,part x
2020-11-17,item y,-0.79,Verbrauch,part x
2020-11-17,item y,-1.29,Verbrauch,part x
2020-11-19,item y,-1.45,Verbrauch,part x
2020-11-17,item y,-0.52,Verbrauch,part x
2020-11-19,item y,-1.12,Verbrauch,part x
2020-11-19,item y,-1.44,Verbrauch,part x
2020-11-19,item y,-0.92,Verbrauch,part x
2020-11-19,item y,-0.15,Verbrauch,part x
2020-11-20,item y,-0.2,Verbrauch,part x
2020-11-20,item y,-0.95,Verbrauch,part x
2020-11-23,item y,-1.01,Verbrauch,part x
2020-11-23,item y,-0.91,Verbrauch,part x
2020-11-23,item y,-0.38,Verbrauch,part x
2020-11-24,item y,-1.59,Verbrauch,part x
2020-11-24,item y,-1.12,Verbrauch,part x
2020-11-24,item y,-0.3,Verbrauch,part x
2020-11-24,item y,-1.85,Verbrauch,part x
2020-11-24,item y,-0.41,Verbrauch,part x
2020-11-24,item y,-0.42,Verbrauch,part x
2020-11-24,item y,-1.61,Verbrauch,part x
2020-11-24,item y,-0.78,Verbrauch,part x
2020-11-24,item y,-1.81,Verbrauch,part x
2020-11-25,item y,-1.14,Verbrauch,part x
2020-11-25,item y,-0.38,Verbrauch,part x
2020-11-25,item y,-0.18,Verbrauch,part x
2020-11-25,item y,-0.14,Verbrauch,part x
2020-11-25,item y,-1.08,Verbrauch,part x
2020-11-27,item y,-0.15,Verbrauch,part x
2020-11-27,item y,-1.41,Verbrauch,part x
2020-11-27,item y,-0.59,Verbrauch,part x
2020-11-27,item y,-0.16,Verbrauch,part x
2020-11-27,item y,-1.0,Verbrauch,part x
2020-11-27,item y,-0.89,Verbrauch,part x
2020-11-27,item y,-0.64,Verbrauch,part x
2020-11-27,item y,-1.12,Verbrauch,part x
2020-11-27,item y,-0.47,Verbrauch,part x
2020-11-30,item y,-1.35,Verbrauch,part x
2020-11-30,item y,-1.13,Verbrauch,part x
2020-12-01,item y,-1.86,Verbrauch,part x
2020-11-30,item y,-1.32,Verbrauch,part x
2020-12-03,item y,-0.79,Verbrauch,part x
2020-12-03,item y,-1.33,Verbrauch,part x
2020-12-04,item y,-1.61,Verbrauch,part x
2020-12-08,item y,-0.14,Verbrauch,part x
2020-12-09,item y,-5.97,Verbrauch,part x
2020-12-09,item y,-1.08,Verbrauch,part x
2020-12-09,item y,-0.6,Verbrauch,part x
2020-12-09,item y,-1.43,Verbrauch,part x
2020-12-09,item y,-1.34,Verbrauch,part x
2020-12-09,item y,-0.3,Verbrauch,part x
2020-12-09,item y,-1.9,Verbrauch,part x
2020-12-09,item y,-1.11,Verbrauch,part x
2020-12-09,item y,-1.37,Verbrauch,part x
2020-12-09,item y,-1.57,Verbrauch,part x
2020-12-09,item y,-0.65,Verbrauch,part x
2020-12-09,item y,-1.26,Verbrauch,part x
2020-12-10,item y,-0.83,Verbrauch,product x
2020-12-10,item y,-1.22,Verbrauch,product x
2020-12-10,item y,-0.55,Verbrauch,part x
2020-12-11,item y,-0.3,Verbrauch,part x
2020-12-10,item y,-0.11,Verbrauch,part x
2020-12-11,item y,-1.1,Verbrauch,part x
2020-12-14,item y,-1.01,Verbrauch,part x
2020-12-14,item y,-0.67,Verbrauch,part x
2020-12-14,item y,-0.69,Verbrauch,part x
2020-12-14,item y,-1.6,Verbrauch,part x
2020-12-14,item y,-1.47,Verbrauch,part x
2020-12-14,item y,-1.52,Verbrauch,part x
2020-12-14,item y,-1.15,Verbrauch,part x
2020-12-14,item y,-1.22,Verbrauch,part x
2020-12-14,item y,-0.12,Verbrauch,part x
2020-12-14,item y,-1.85,Verbrauch,part x
2020-12-14,item y,-0.74,Verbrauch,part x
2020-12-14,item y,-0.93,Verbrauch,part x
2020-12-14,item y,-1.09,Verbrauch,part x
2020-12-14,item y,-1.83,Verbrauch,part x
2020-12-14,item y,-1.85,Verbrauch,part x
2020-12-14,item y,-0.36,Verbrauch,part x
2020-12-14,item y,-1.46,Verbrauch,part x
